seed,t,cum_eats,cum_danger,cum_awakenings,energy,mb_firing_rate,mb_w_self_mean,mb_to_motor_w_mean,mb_to_motor_w_max,mirror,awareness_idx,collapse,presence,self_pe
4,500,14,1,0,1.0,0.00852,0.0796971246600151,0.045113157480955124,0.2379762828350067,0.5330546948758248,0.0,0.6204779120786613,0.9681989018976656,0.06924687273460944
4,1000,32,5,1,0.6851908542394641,0.00874,0.07955379039049149,0.04520925134420395,0.23795482516288757,0.5585672555656636,0.6086956521739131,0.5643742493256035,0.9714897392607722,0.05792433706096558
4,1500,54,9,4,0.8188877000808719,0.008924999999999999,0.07937894761562347,0.04536225274205208,0.2580312192440033,0.5638193750321883,0.8787878787878788,0.7879648268213293,0.9631264829868291,0.2272810304459866
4,2000,77,12,9,0.995566101861,0.008985,0.07919657975435257,0.04555928707122803,0.25800174474716187,0.5663613991664274,0.9166666666666666,0.8983342037689677,0.961978197326637,0.10349640466031389
4,2500,100,15,11,1.0,0.008965,0.07902252674102783,0.04575898498296738,0.2609844207763672,0.5726808818263492,0.88,0.8604185850858059,0.962011094052467,0.07065642246961594
4,3000,121,29,13,0.9586645523309709,0.009174999999999999,0.07884884625673294,0.04593939706683159,0.2609555721282959,0.5653645460527905,0.96875,0.8102571569644132,0.964453541196712,0.12658236346616633
4,3500,141,34,16,0.9823247931957245,0.00876,0.07869128882884979,0.04611685127019882,0.2609293460845947,0.5994858918188897,1.0,0.7229008616697885,0.963109558833618,0.2271321421129491
4,4000,167,34,21,0.7012225013732906,0.009325,0.07848694920539856,0.04641873389482498,0.3008948266506195,0.617120136432383,0.875,0.5937643085167084,0.9685329222097483,0.0710417647491132
4,4500,190,38,22,0.9985347995519638,0.009155,0.07830662280321121,0.04672538489103317,0.30085986852645874,0.5642782697591773,0.1111111111111111,0.7930795016705806,0.9661053528590855,0.10850368632669066
4,5000,220,45,23,0.9496542706012727,0.009845,0.07807203382253647,0.047143470495939255,0.30081427097320557,0.5653674106881529,0.6842105263157895,0.8932336710647818,0.9705076891564328,0.061446150496684435
4,5500,234,45,26,0.9779080076217652,0.00887,0.07796280831098557,0.047329362481832504,0.30079299211502075,0.6291816187212986,0.9259259259259259,0.8344214229920309,0.9661325609580823,0.2037162004238207
4,6000,251,45,29,0.9866735656023025,0.009804999999999998,0.07783036679029465,0.04759588465094566,0.32034507393836975,0.5949122798154579,0.8412698412698413,0.790545361997296,0.9697829693693124,0.12398469781351737
4,6500,265,46,32,0.5390280264854435,0.009779999999999999,0.0777214765548706,0.04781518131494522,0.33852383494377136,0.602265539350098,0.6153846153846154,0.6955821895248546,0.9735832889547591,0.03593825062643515
4,7000,286,51,37,0.6608671128511431,0.00953,0.07755842059850693,0.04817315191030502,0.3384881615638733,0.5901310691903765,1.0,0.5655702538703039,0.9669534251514745,0.06937519902684644
4,7500,312,52,37,0.8330559675216676,0.009295000000000001,0.07735701650381088,0.04860876128077507,0.3784416913986206,0.5510643151869452,0.7692307692307693,0.7850036650385973,0.9797009514237597,0.1072017490110312
4,8000,343,55,39,0.974789448976517,0.00987,0.07711755484342575,0.04917928948998451,0.3783825635910034,0.5639497849172499,0.8,0.8913418977626698,0.9648173413046853,0.06578169356949021
4,8500,367,55,42,0.9941098554134369,0.0097,0.07693268358707428,0.0496368333697319,0.3783367872238159,0.5908923052927301,0.8974358974358975,0.8764153953409657,0.9711611388173256,0.14614100018417633
4,9000,383,55,43,0.9822606235265734,0.01004,0.07680968195199966,0.04996588081121445,0.41830483078956604,0.5579109514933577,0.0,0.8035149429670448,0.9679846618435046,0.1106503369098893
4,9500,411,55,43,0.9926244592905044,0.00947,0.07659490406513214,0.05057435855269432,0.4582449495792389,0.5724192642184581,0.625,0.7217206114456864,0.9642816768754318,0.17432382298710133
4,10000,435,55,45,0.7579260349512105,0.010545,0.07641129195690155,0.05110780522227287,0.45818987488746643,0.58215495552661,0.5294117647058824,0.5375223868832057,0.9699738502826663,0.05609497777762293
4,10500,458,55,48,0.7804812099218364,0.010190000000000001,0.07623573392629623,0.05166054144501686,0.4581370949745178,0.5796202720594477,0.8333333333333334,0.783068485866006,0.9678337429521949,0.2367108306664604
4,11000,488,60,51,0.9187213702678679,0.010175,0.07600735872983932,0.052390020340681076,0.45806825160980225,0.5648344578325434,0.9333333333333333,0.9004473483959782,0.9627846029872317,0.08695095314031372
4,11500,508,60,53,0.927913471508026,0.01095,0.07585547864437103,0.05290653184056282,0.4980188012123108,0.5774053270873053,0.926829268292683,0.8555580851414561,0.9744124670197045,0.09619340709411887
4,12000,537,60,55,0.9793440935134887,0.010175,0.07563581317663193,0.05366750806570053,0.5167897939682007,0.5967280366562958,0.8888888888888888,0.7991316223651359,0.9640103649185205,0.1290854023950142
