t,cum_eats,cum_danger,cum_awakenings,energy,mirror,awareness_idx,continuity,presence,collapse,closure_depth,self_pe,world_pe
2600,137,15,7,1.0,0.5685332598167061,0.8571428571428571,0.9999223351478577,0.9636726812636212,0.9031015463200809,3,0.13604428524693188,0.9845456480979919
2800,139,15,9,0.7867012565851214,0.5583035036436348,0.7368421052631579,0.9999172687530518,0.9707930288828182,0.5703812387119733,3,0.10732051069795337,0.15773601830005646
3000,153,15,9,0.9185668758869172,0.5496543355985226,0.7894736842105263,0.9995734989643097,0.9641221543108053,0.8140234456326209,3,0.07512055706030289,1.1589645147323608
3200,167,17,11,0.9866861179113388,0.5707490603598353,0.75,0.9999096989631653,0.9641719439823335,0.8987236962691421,3,0.1219869535467066,1.8239418268203735
3400,168,17,13,0.7090421159744267,0.5948414233346181,0.8333333333333334,0.999796599149704,0.9810017185921596,0.5626542206402513,3,0.059036560037912945,0.46466314792633057
3600,181,17,13,0.9926217725038529,0.5726219775716195,0.8666666666666667,0.9998965263366699,0.9727850099918474,0.7982318874730541,3,0.3041004725110051,0.855073094367981
3800,188,18,15,0.9808773515462875,0.5962423760112758,0.9473684210526315,0.9992041289806366,0.964209137843008,0.8755087900296746,3,0.14591895629388682,0.8590292930603027
4000,189,18,17,0.9545472856044769,0.5949159105778237,0.875,0.999519020318985,0.9656111554632635,0.5730599559903975,3,0.14405555230325864,0.8823676109313965
4200,206,19,19,1.0,0.6029269634511045,0.7333333333333333,0.9996034204959869,0.9639572531742033,0.8117239730603125,3,0.0753671069300211,1.0225954055786133
4400,220,19,20,0.998522913646698,0.5912772429791551,0.65,0.9996265172958374,0.9723984246401371,0.8949327787271394,3,0.22624901362280964,1.076097011566162
4600,222,19,22,0.8382475846290592,0.586115314943051,0.2222222222222222,0.9995827972888947,0.9653463260391483,0.5519159006757614,3,0.062290683840207875,1.4442869424819946
4800,238,26,23,0.9985210084915161,0.5703091984741726,0.78125,0.9998393952846527,0.9658848329848758,0.7990305215461966,3,0.10670820686925446,0.9074241518974304
5000,255,26,23,0.9985269423246383,0.5428644306771394,0.71875,0.9999392926692963,0.9633027113855674,0.8955563046388485,3,0.17432661284307702,1.2367041110992432
5200,257,26,24,0.9676299845218658,0.5600911559906514,0.8181818181818182,0.9989398121833801,0.9688119269641345,0.5852053236804633,3,0.163593219824677,0.24821040034294128
5400,270,28,25,0.9778208686590198,0.5679608802392031,0.5,0.9997166395187378,0.9635891895899065,0.8052945805020489,3,0.141756168220392,1.1899933815002441
5600,285,28,25,1.0,0.545035023972898,0.8717948717948718,0.9998181462287903,0.9645340964200999,0.8935655617554875,3,0.1414526303067121,0.9392411708831787
5800,287,28,25,0.784359819984436,0.5588099499103069,0.8571428571428571,0.9998691082000732,0.9765748528244055,0.62799876081627,3,0.08431350452226415,0.3356620669364929
6000,297,28,26,1.0,0.5530428207091378,0.9591836734693877,0.9997079372406006,0.9420295398844205,0.8233058725350996,3,0.1134902946414654,0.8858036398887634
6200,305,28,27,0.9543077986717223,0.5537659524774308,0.8918918918918919,0.9987125396728516,0.9625268689765873,0.8830104215126123,3,0.1740279737707852,0.8797257542610168
6400,305,28,29,0.6621265295028681,0.5734690206004962,0.9111111111111111,0.9991327226161957,0.963632848129091,0.5712927899445004,3,0.0781211062073031,0.18961021304130554
6600,327,29,29,1.0,0.570879168534655,0.8717948717948718,0.9994431734085083,0.9639524091666931,0.8029375801172821,3,0.11303367909802696,0.9460511207580566
6800,339,31,31,0.8747337982654575,0.5650680048918818,0.96875,0.9989438951015472,0.9633231505999893,0.8957470438646837,3,0.05306388607211877,1.1501688957214355
7000,339,31,33,0.5814897429704677,0.5696827988036965,0.9583333333333334,0.9997974336147308,0.9943645556815344,0.5413045801415612,3,0.05864057930555967,1.2034215927124023
7200,353,31,34,0.9144466595888137,0.580257426083238,1.0,0.9987535774707794,0.9656045146928783,0.7933365058517057,3,0.11217876086625579,1.2546533346176147
7400,382,31,35,0.9911230699777603,0.579482904472342,0.8333333333333334,0.9998853802680969,0.9697377292621224,0.8851003255409846,3,0.1707213865249871,1.2797150611877441
7600,383,31,36,0.7636320173740393,0.584372782066788,0.8947368421052632,0.9985969364643097,0.9665983617324143,0.5738011806154444,3,0.19058459307803327,0.2986156940460205
7800,397,38,37,0.9985313112497329,0.5523354429373162,0.8620689655172413,0.9996934831142426,0.9641231506305004,0.8090662586772974,3,0.2663358935409017,1.5385552644729614
8000,408,38,39,0.9970533389806747,0.5632445408615386,1.0,0.9998497664928436,0.9624945899253555,0.8908584483290243,3,0.21904015063790702,0.8073408007621765
8200,411,38,39,0.9072002051591871,0.5687957510400972,0.0,0.9996218085289001,0.9619319801479971,0.5828299106904671,3,0.07271394135224594,0.06042260304093361
8400,427,38,39,0.9352202233552936,0.5660354269309544,0.9615384615384616,0.9994240701198578,0.963099342636558,0.8115691676701557,3,0.13128885851581118,1.3005074262619019
8600,445,38,42,0.9436797318458555,0.5914520530651234,0.8666666666666667,0.9997662007808685,0.9685386403321885,0.8944194191653672,3,0.08118471264139689,1.4946528673171997
8800,445,38,42,0.6510203441143032,0.6024154151708084,0.8235294117647058,0.9997409582138062,0.9707361410258684,0.542965715360564,3,0.3209902367320793,0.5110769867897034
9000,464,38,43,1.0,0.6104649044474326,0.6538461538461539,0.9997051358222961,0.9667424346791991,0.7879822691153406,1,0.26221132680264914,0.9940593242645264
9200,486,38,44,1.0,0.5918291572379752,0.64,0.9999156594276428,0.9641076253551034,0.8912150541628489,3,0.2225374514206303,1.0004189014434814
9400,489,38,45,0.9424305838108064,0.576756628600521,0.0,0.9996480941772461,0.9643348561242638,0.631003247504088,3,0.12954422782196928,1.4109734296798706
9600,503,38,45,0.949666265797615,0.5446243073986693,0.8421052631578947,0.9986328780651093,0.963358189015893,0.8349363748695243,3,0.1930416181302558,1.3039357662200928
9800,517,38,47,0.9351372105598449,0.5680137103204501,0.9545454545454546,0.9994342923164368,0.9663360467381724,0.9057906060612435,3,0.2137661282596918,1.1027659177780151
10000,517,38,47,0.6446414245128631,0.5846330817195462,0.9666666666666667,0.9998231530189514,0.9727232898519884,0.5696489984497293,3,0.2941940054800881,0.5758863091468811
10200,533,38,48,0.9911537721872331,0.5810602808963197,0.8666666666666667,0.9995142221450806,0.9660328636449718,0.8080846270216047,3,0.19174041280993695,1.173693299293518
10400,547,38,49,0.9925971470355986,0.5695702726447055,0.7777777777777778,0.999767929315567,0.9644873395700245,0.8972190238532776,3,0.12676159207642188,0.9771375060081482
10600,548,38,49,0.7156656717061999,0.5428403493365935,0.7777777777777778,0.9989938735961914,0.968207525343284,0.5603960232861045,3,0.28820807391809383,0.13216350972652435
10800,557,43,49,0.9985270276546478,0.5308595711166832,0.7777777777777778,0.9998116493225098,0.9672514951231109,0.7777495840635983,3,0.23709364856607346,1.3472132682800293
11000,569,43,49,0.9616939682960509,0.5341953284817841,0.6666666666666666,0.9996250867843628,0.9695783977740734,0.8897283708729914,3,0.242271289088017,1.0135834217071533
11200,570,44,49,0.9911883146047593,0.5497646017127239,0.47619047619047616,0.9998697340488434,0.9955498706148805,0.5591270973761715,3,0.12086058331850592,0.4189063608646393
11400,579,44,50,0.9542575628995895,0.5840413545973983,0.6764705882352942,0.9996930956840515,0.9436573183032642,0.7975011754338435,3,0.17420260043473493,0.853993833065033
11600,591,44,50,0.9586884373664856,0.5930849314557652,0.8108108108108109,0.9990803003311157,0.9627885035955459,0.8923211394242588,3,0.18381713712834422,1.2865934371948242
11800,593,44,51,0.7955842754840848,0.5893672950065231,0.8108108108108109,0.9996905326843262,0.9652790169128231,0.6058913538473075,3,0.12091009834027147,0.7778232097625732
12000,612,44,52,0.9970433044433593,0.5713334800251466,0.8181818181818182,0.999785304069519,0.9658705371178355,0.8277547866926669,3,0.183779576900784,1.3130521774291992
12200,622,46,54,0.9955559884309769,0.5875741123216364,0.7727272727272727,0.9996152222156525,0.9634476921642499,0.9073595496821708,3,0.11454554882299375,1.2898497581481934
12400,625,46,54,0.9230492260694505,0.5567126405956386,0.9210526315789473,0.9999005794525146,0.9679681228248664,0.6074100511175787,3,0.24397673199072803,0.9257083535194397
12600,633,46,55,0.9423848266363147,0.5535623621206858,0.8958333333333334,0.9993660151958466,0.9637918257637874,0.8081231202861902,3,0.16247448942104714,1.0977623462677002
12800,651,46,57,0.9955638390779495,0.5659420702247274,0.9423076923076923,0.9996095895767212,0.9668665122560001,0.8987535679997178,3,0.17854731526511333,0.7727658748626709
13000,655,46,58,0.9178829117298124,0.5539451160070588,0.9117647058823529,0.9989308416843414,0.9677421339886316,0.6439797174342364,3,0.15395347618363178,0.3222534954547882
13200,674,46,59,0.9867254858016967,0.5595832669564402,0.7647058823529411,0.9995792210102081,0.9650719005523554,0.8266915330851811,3,0.10752811967288683,1.3331226110458374
13400,697,47,60,0.9792893011331557,0.5747625672302665,0.0,0.9994385242462158,0.9700557024732595,0.8997904704860256,3,0.17422675805343757,1.2783381938934326
13600,698,47,60,0.8231332359075543,0.545700543485476,0.0,0.9997824132442474,0.9720493542744391,0.5697766946319416,3,0.0927553122992493,0.8115447759628296
13800,708,47,60,0.9010116585254669,0.5461149469338091,0.88,0.9993047118186951,0.9591214841138591,0.8041909339098252,3,0.17397651315355964,1.0649586915969849
14000,719,47,60,1.0,0.5383871215114073,0.85,0.9994711577892303,0.9634421094737564,0.8717643600645066,3,0.16608487642050568,1.270472764968872
14200,719,47,60,0.7095659353017807,0.5546262417028975,0.8717948717948718,0.9990756511688232,0.9643966863185046,0.5558165091346161,3,0.14711224857371077,0.6428564786911011
14400,731,47,61,0.9437350495100022,0.5509467360858625,0.7037037037037037,0.998629242181778,0.9655882249502931,0.8057294553903109,3,0.17576772707409763,1.518397569656372
14600,752,47,64,0.992580688714981,0.5512405487942886,0.6666666666666666,0.9994127750396729,0.9699230396462701,0.8853995746598975,3,0.12407657782069227,0.8223490118980408
14800,753,47,65,0.7352932626247412,0.5621810420224387,0.8717948717948718,0.9988382160663605,0.9746956408498894,0.582395689395377,3,0.08282817881101232,0.4540834426879883
15000,773,47,66,0.9407199985265732,0.5591692066279053,0.9393939393939394,0.9995478987693787,0.9653964535595022,0.8154189906485132,3,0.11394920563677148,1.1007306575775146
