t,cum_eats,cum_danger,cum_awakenings,energy,mirror,awareness_idx,continuity,presence,collapse,closure_depth,self_pe,world_pe
10400,472,59,51,0.9985231303691864,0.5775002320935652,0.8333333333333334,0.9996221661567688,0.9653458059670684,0.8903657186320867,3,0.2503814636390175,1.4822378158569336
10600,472,59,53,0.7053361916780468,0.5743935122957661,0.6,0.9989988207817078,0.9712742259034224,0.5795360452541648,3,0.06958139420335176,1.4128525257110596
10800,486,59,53,0.9911295672893524,0.5785230953495355,0.4117647058823529,0.9992712438106537,0.9674854486386353,0.8001803429788718,3,0.23153423955181465,1.115053653717041
11000,503,59,53,0.9911612598419189,0.5702352497242066,0.8571428571428571,0.9998259246349335,0.9658265688299991,0.8923697346030438,3,0.22114494887868222,1.4554463624954224
11200,505,59,56,0.7133830118417739,0.5917095000286935,0.8571428571428571,0.9995729029178619,0.9632521741733011,0.5879864274363831,3,0.060721573126935394,1.3418582677841187
11400,516,62,57,0.9689723505973816,0.632914802306074,0.9,0.9995354115962982,0.9700444358913844,0.8065625007871764,3,0.1846185699292279,0.9329224824905396
11600,520,62,58,0.9852583876371384,0.6474355587975438,0.9705882352941176,0.999778687953949,0.9652671977127796,0.8726978861335332,1,0.416644618038795,1.0031967163085938
11800,522,62,60,0.8229045207262036,0.6127881035936558,0.9705882352941176,0.9987238943576813,0.9675771503659838,0.5500567521914271,3,0.10675866640783638,1.313278079032898
12000,541,67,61,0.9955587418079377,0.5842002538342596,0.96875,0.999575674533844,0.9670545438544673,0.7921965808543888,3,0.1188129880286888,0.9530628323554993
12200,557,67,63,0.9379120451211928,0.5733631495867593,0.967741935483871,0.9999373555183411,0.9650844316766262,0.8963605922910419,3,0.08374835099117882,1.2391841411590576
12400,557,67,64,0.6461150782823559,0.5550491017938745,0.9534883720930233,0.9997857511043549,0.9718993610001775,0.5530174805783307,3,0.16343639149228453,0.2375771552324295
12600,560,67,66,0.8649703182458877,0.5773562273046994,0.9583333333333334,0.9996833801269531,0.9636863097083799,0.782511270036071,3,0.16173177840243194,1.4919780492782593
12800,567,79,66,0.9838122344493866,0.5499736764089455,0.8490566037735849,0.9990184903144836,0.9690009296291173,0.8655729623422622,1,0.4353415583779285,1.1387083530426025
13000,567,79,67,0.7207195706844318,0.5565242925121584,0.8333333333333334,0.9994208514690399,0.9880777894423671,0.5472837813886695,3,0.08162311099721269,0.5351231694221497
13200,581,79,69,0.9288748408317562,0.58994932022428,0.8333333333333334,0.9992396235466003,0.9689553929741814,0.7998229823379887,1,0.37613934442793456,1.4177241325378418
13400,593,79,71,0.9556274118185044,0.5892800382809975,0.8604651162790697,0.9995503723621368,0.9731260877120094,0.8885818676052417,3,0.2154724540221832,0.8605048060417175
13600,593,79,73,0.6634323152542118,0.5775657101642739,0.8571428571428571,0.9997491836547852,0.9656410962120869,0.54125789930614,3,0.07587882046956398,0.5796511173248291
13800,604,80,73,0.9251927742004395,0.5810132543152952,0.8387096774193549,0.9995407164096832,0.9649067762902551,0.7787707995525532,2,0.4138826171897059,1.102073311805725
14000,614,80,75,0.9778137399196626,0.564053061226901,0.9411764705882353,0.9977928996086121,0.9634768324203896,0.8820045111240815,1,0.42936141212071577,1.0388729572296143
14200,614,80,78,0.6836912826299674,0.5666890026812423,0.8888888888888888,0.9994218945503235,0.9673305795813205,0.5522364744916319,3,0.04824421065010022,0.1701861172914505
14400,629,80,79,0.9941103038787842,0.5601480336385648,0.7837837837837838,0.9997675120830536,0.9710849476399432,0.8017583261722471,3,0.21135676410427345,1.3632467985153198
14600,643,80,80,0.9646411087512969,0.5658700691230485,0.8048780487804879,0.9998770654201508,0.9695431685534641,0.8903298068191676,3,0.2760414108685513,0.8478436470031738
14800,643,80,80,0.6733262360811239,0.5315873690176183,0.8048780487804879,0.9993945360183716,0.9678656058094619,0.5546516098969524,3,0.1486404687984533,0.12728437781333923
15000,658,80,81,0.9837581468820572,0.5542552163304711,0.7142857142857143,0.9990084171295166,0.9710145787061004,0.8007931918449231,1,0.419131581143561,1.2730963230133057
